%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.name7,field.name8,field.name9,field.name10,field.name11,field.name12,field.name13,field.name14,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.position7,field.position8,field.position9,field.position10,field.position11,field.position12,field.position13,field.position14,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.velocity7,field.velocity8,field.velocity9,field.velocity10,field.velocity11,field.velocity12,field.velocity13,field.velocity14,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6,field.effort7,field.effort8,field.effort9,field.effort10,field.effort11,field.effort12,field.effort13,field.effort14
15228000000,1506,15228000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751157008681,-0.149059763557,-2.95513127196e-09,0.00663335979173,-0.000487530719898,0.00248046653865,3.65893818799e-06,-1.20736943426,6.26534093051e-06,1.35714569317,-1.347313491e-06,1.41147308497,2.42094667158e-06,0.0499323106616,0.0499323267439,-0.000489234047766,-0.000206710142445,4.05153948926e-05,-0.000187512821757,-0.000118554711478,0.00150438104545,-0.000404321355532,0.00742529016129,0.000838150128344,0.0908962179952,-0.000308145179725,-0.109187888691,0.000494064330634,-0.00884877585215,-0.00881283136608,0.0,0.0,0.0,-1.65365249678,0.00218723230255,-0.0789271392958,0.0398730307614,-31.9628781473,-0.0986372265031,-18.559704024,-0.308522883395,0.0205173797317,-0.100139008695,10.0000160822,9.99998391775
15238000000,1507,15238000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751100924294,-0.149078503078,-3.82441932901e-06,0.00663169231683,-0.000488701624101,0.00254198488384,4.19918498018e-06,-1.2072957591,8.78686508621e-06,1.35805827883,-1.67355037561e-06,1.41037335347,3.6974169797e-06,0.0499322962802,0.0499323410749,-0.000742921131384,-0.00144776297755,1.92877303288e-05,0.000174004931261,-0.000234634344594,0.00768041859197,-0.000521310617708,0.00777868877909,0.00116613782245,0.0917430945815,-0.000389749746891,-0.110696224156,0.000510814236138,-0.00885329235932,-0.00880831514068,0.0,0.0,0.0,-1.6627512549,0.00242407518559,-0.0993008022912,0.0942779790752,-32.1086356044,-0.109163128496,-18.8985731295,-0.268591581421,0.406313375176,-0.126885504746,10.0000447947,9.99995520528
15248000000,1508,15248000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.075116264373,-0.149056512221,-4.07081070302e-07,0.0066384381259,-0.00049248628458,0.00245782931484,4.64738090589e-06,-1.20722115177,-2.14337820825e-06,1.35893830774,3.77509232319e-06,1.4093170815,-6.22742484424e-06,0.0499325835043,0.0499320537779,-0.00032508671095,0.00046891407395,0.000199705523917,0.000468330522488,-0.000351717267835,0.000874199357623,-0.000288304186507,0.00700269408048,-4.69987703572e-05,0.089799135465,0.000135916833815,-0.107327836167,-0.000402326631878,-0.00882692254594,-0.00883468637464,0.0,0.0,0.0,-1.67136867967,0.00267337967399,-0.0763574775181,-0.0282956611293,-31.8878182501,-0.0815242603249,-18.3734542535,-0.453059457182,-0.187779471841,0.0786111383815,9.99947027361,10.0005297264
15285000000,1509,15258000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751119968409,-0.149064851995,-4.01382210551e-08,0.00663646074901,-0.000489276504392,0.00243299511395,8.21877952095e-06,-1.20716138881,-1.03080337954e-06,1.35983636637,9.88856593942e-07,1.40825317974,8.31302070736e-07,0.0499322495466,0.0499323876907,-0.000636359478391,-0.000655948514886,9.6691401419e-05,2.99967082307e-05,-0.000130250278938,-0.00321727596492,2.12963793642e-05,0.00659186285974,7.84187856177e-05,0.0895560979484,-0.000107139708612,-0.106751282644,0.00020834241294,-0.00884875992668,-0.00881284863584,0.0,0.0,0.0,-1.65987012224,0.00221760657544,-0.0633380255238,-0.134050897714,-31.6727012407,-0.0840597834831,-18.3292866328,-0.380825495103,-0.331493247072,-0.0504824792203,10.0001381441,9.99986185587
15285000000,1510,15268000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751218983135,-0.149058855366,-3.21471753429e-10,0.00663305518342,-0.000495721684644,0.00246225069555,7.1698708437e-06,-1.20708110829,-3.25155171499e-06,1.3607367649,2.86146251138e-06,1.40716305995,-4.90001590414e-06,0.0499323551226,0.0499322820581,0.000472870495576,-0.000170204731598,3.08106675056e-05,-0.000176653901854,-0.00046654720695,-0.000555080646245,-1.94802194399e-05,0.00741084426761,-0.000115334442063,0.0900179066894,6.64749826712e-05,-0.108334621918,-0.000328271018544,-0.0088329381587,-0.00882867077488,0.0,0.0,0.0,-1.65384748849,0.00291598115248,-0.0722022789278,-0.128958976516,-32.0088527661,-0.0798242310157,-18.5467736737,-0.431502448608,0.0414928328733,0.0616207823365,9.99992693554,10.0000730645
15285000000,1511,15278000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.075117232322,-0.149069304143,-2.44290361503e-06,0.00663413614208,-0.000495567506978,0.00249575437088,7.72979701402e-06,-1.2070042083,5.48679490642e-06,1.36163427345,-2.7537522298e-06,1.40607450832,5.65522183837e-06,0.0499321484028,0.0499324887493,0.000202084110259,-0.00101307324903,0.00014432775262,0.000364394500846,-3.68948509583e-05,0.0017318190712,-1.52498945176e-05,0.00811988369655,0.000895454022068,0.0900905603446,-0.000521650100235,-0.109420174155,0.000848761691671,-0.00884397139205,-0.00881763513196,0.0,0.0,0.0,-1.66794926099,0.00205605972983,-0.0800680883399,-0.0892274102097,-32.3205512244,-0.103120605349,-18.6206290713,-0.231454542194,0.346554576989,-0.189771996154,10.0003403464,9.99965965357
15324000000,1512,15288000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751227139137,-0.149065766524,-2.58160511833e-07,0.00663853798386,-0.000495515109078,0.00249450939167,7.24680887298e-06,-1.20694300116,-8.73776333066e-07,1.36251720286,1.47764526748e-06,1.40502910888,-2.04126759229e-06,0.0499321625208,0.0499324745363,0.000626894119317,-0.000627864730844,0.00018048837682,0.000390873683082,4.43608273243e-05,0.00408436810253,-0.000177339257314,0.00622839640226,0.000299559638667,0.0896847518683,-2.46651764466e-05,-0.106507543564,-0.000181223171155,-0.00883808780904,-0.00882352278773,0.0,0.0,0.0,-1.66943860811,0.00189333878166,-0.0870883860576,-0.037895137604,-31.6046459634,-0.0901276431835,-18.5984295878,-0.381548419365,-0.142836507574,0.0104749338143,10.0003120155,9.99968798447
15324000000,1513,15298000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751189771523,-0.149062611609,-2.4087465e-08,0.00663550153376,-0.000496131802482,0.00244339809314,6.24481654388e-06,-1.20687484145,-2.58035772038e-06,1.36339650533,2.35594361797e-06,1.4039774366,-5.22436481276e-06,0.0499323384376,0.0499322985669,-0.000168710738619,-0.000303499497508,7.59460591547e-05,-5.98543350206e-05,-8.5289035617e-05,-0.00167297895802,-8.36939923253e-05,0.00676622970465,-4.93835961698e-05,0.0885217102967,5.7507805264e-05,-0.105790866378,-0.000270048033849,-0.00882376419524,-0.00883784471255,0.0,0.0,0.0,-1.657382036,0.00215510528116,-0.06828300592,-0.103218327431,-31.757328118,-0.0809579356931,-18.2863762472,-0.422416326993,-0.30675736264,0.0543439198799,9.99996012932,10.0000398707
15324000000,1514,15308000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751056747231,-0.14905635945,-1.45702066173e-05,0.00661944335032,-0.00050287105583,0.00237336581324,1.44882845543e-06,-1.20681124902,1.68622491348e-06,1.36426265057,6.17041775897e-07,1.40293392561,-5.95639419565e-07,0.0499321104125,0.0499325265325,-0.0013173273622,0.000198939298507,-0.00143845297873,-0.00147969970961,-0.000772144176602,-0.00936747490454,-0.000587153576824,0.00586858466886,0.000311152520024,0.0863351007762,-7.36995209582e-05,-0.103484649275,5.54870316856e-05,-0.00884247768526,-0.00881913195908,0.0,0.0,0.0,-1.61968962067,0.00355577257652,-0.0430985496834,0.167159733916,-31.1076009949,-0.0918100391504,-17.3128729049,-0.372711747587,-1.07062974532,-0.0129576580772,10.0004161201,9.99958387991
15324000000,1515,15318000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751211279426,-0.149066344444,-1.56077444519e-06,0.00663557652849,-0.000500092216216,0.00243268739189,3.90497332869e-06,-1.20671339517,1.15061989359e-06,1.36516787257,8.47626660416e-07,1.40182625073,-1.73031581596e-06,0.0499317116472,0.0499329252276,0.000126775127021,0.000381768843023,0.000186548262767,0.000459127909784,-0.000569116533999,-0.00470717267443,-0.000386285883759,0.00847796525119,-4.07674558235e-05,0.0881041239448,6.7763907973e-05,-0.107344297276,-0.000296292789666,-0.00887149037745,-0.00879012124627,0.0,0.0,0.0,-1.67056742667,0.00313860193286,-0.0588591037333,-0.0206542165568,-32.5425395512,-0.0773942137046,-18.2912044761,-0.455550195222,0.171867963701,0.0746053779413,10.0012135804,9.99878641962
15364000000,1516,15328000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751281567265,-0.149066887585,-1.63330305958e-07,0.00663826611337,-0.000491931472514,0.00250317470707,4.13455746262e-06,-1.20666755557,8.91855263419e-06,1.36605499098,-3.0919854499e-06,1.40079285505,3.76785972644e-06,0.0499321408077,0.0499324960444,0.000608127541105,-0.000407854708255,0.000151767543974,0.000317706454134,0.000345281807811,0.00410083876035,-0.000322196285449,0.00562205867501,0.00109169147724,0.0889553526788,-0.000519684775058,-0.104999023683,0.000635524509633,-0.00884618959342,-0.00881541710746,0.0,0.0,0.0,-1.66752960598,0.00127716227444,-0.087397757493,0.017639072535,-31.391647532,-0.105147800082,-18.6559421009,-0.245525941831,-0.235423517687,-0.135168091304,10.0003552367,9.99964476333
15364000000,1517,15338000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751234668086,-0.149059931762,-1.38272483737e-08,0.00663501192898,-0.00050042340227,0.00246374365827,2.72151455594e-06,-1.2065919671,1.41715555735e-06,1.36692298258,1.91505294023e-06,1.39974523812,-2.88674513627e-06,0.0499322601628,0.0499323766162,-0.000206319843977,-5.35186112166e-05,5.49965275055e-05,-8.73980251449e-05,-0.000591987789531,0.000552412193732,-0.000495981212387,0.00691245062452,0.000365853226139,0.0878230058397,-1.23910729464e-05,-0.105221413732,-0.000133828847039,-0.00883702814338,-0.00882458063142,0.0,0.0,0.0,-1.65656976002,0.00318566918814,-0.0755695463294,0.0950785801992,-31.8334811449,-0.0911827733776,-18.3901280509,-0.401906393799,-0.192998834076,0.0214997889053,10.0001164534,9.99988354663
15364000000,1518,15348000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751142515401,-0.149069610275,-9.35024865374e-06,0.00662397380245,-0.00050633306379,0.00242072813636,1.03946490722e-05,-1.20653207161,-1.25258786525e-05,1.3677956145,5.97692516369e-06,1.3987000127,-6.9878466773e-06,0.0499320736407,0.049932563107,-0.000580097078249,-0.00139393683511,-0.000666994280375,-0.000768318600668,-0.000424204344731,-0.00265714542309,0.000720928915118,0.00600552877593,-0.00117270620382,0.087556916472,0.000354711143273,-0.104556230641,-0.000434221754196,-0.00884286589451,-0.00881874100805,0.0,0.0,0.0,-1.63795426668,0.00287374094462,-0.0646504078215,-0.73001010228,-31.6151164021,-0.0382269516182,-18.4525940616,-0.590852253445,-0.165556128344,0.13109780187,10.0004894663,9.99951053367
15364000000,1519,15358000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751213348526,-0.149047053332,-1.0002434611e-06,0.00663724318813,-0.000512938805203,0.00239514185102,5.58891520086e-06,-1.20643387031,-9.88719541706e-06,1.36866325961,4.17257095986e-06,1.39762956725,-3.48542988515e-06,0.0499316779488,0.0499329587131,-0.000196785857628,0.0014534700923,0.000206051991049,0.000497746677194,-0.00097407860581,-0.00734748498696,-0.000175596240463,0.00815883246649,-0.000787030560012,0.086449035335,0.000314168941126,-0.10517297705,-0.000499201127296,-0.00885397569781,-0.00880763643828,0.0,0.0,0.0,-1.6718794944,0.00399991243243,-0.0498118005696,-0.0557470239207,-32.4458993445,-0.0622647325844,-18.1121932037,-0.5253110109,0.00203311344685,0.101390421397,10.0012807643,9.9987192357
15404000000,1520,15368000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751297152278,-0.149058807586,-1.03235924018e-07,0.0066381749791,-0.000505870025766,0.00248039747469,3.67536872936e-06,-1.20639149077,-1.04335096118e-06,1.36954444055,-5.83512605346e-07,1.39660339734,-1.56438052468e-06,0.0499316276014,0.0499330090203,0.00026212889616,0.000158538661903,0.000133104804937,0.000217055588946,-0.000146118127772,0.00108279815484,-0.000319963296438,0.00561940922768,0.000185208980817,0.087577531349,-0.000150107565298,-0.103634825992,-0.000129690541634,-0.00885054858408,-0.00881106104193,0.0,0.0,0.0,-1.66498303899,0.00231571635861,-0.0776603187053,-0.0176017928039,-31.3885467033,-0.0799274801201,-18.5265907024,-0.376575444939,-0.268843345754,0.032598283317,10.0013814189,9.99861858109
15404000000,1521,15378000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751259578258,-0.149052782126,-7.25314069984e-09,0.00663422786679,-0.000505497568005,0.00248138922013,3.68051705824e-06,-1.20631334493,7.89638612275e-07,1.3704061,-1.81827694501e-06,1.39555965175,2.25683656652e-06,0.0499317531969,0.0499328833795,-0.00021679480235,0.000230640101131,4.57435930067e-05,-0.00015791910597,-0.000136123694042,0.00210480983673,-0.000356203326671,0.00697615351518,0.000587078751644,0.0870643631937,-0.00033142731355,-0.104543983326,0.000404900215438,-0.00884203387447,-0.00881957399899,0.0,0.0,0.0,-1.65460989569,0.0022942376601,-0.080756106114,0.0194735509124,-31.8750342437,-0.090873901764,-18.4651970521,-0.307539727869,-0.0521577787155,-0.0847109650794,10.0011301826,9.99886981742
15404000000,1522,15388000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751204345422,-0.149065591545,-5.98255181753e-06,0.00662879875819,-0.000499733920825,0.00251811519982,1.4666140995e-05,-1.20624629793,-1.45392415174e-05,1.37127928693,2.35710226004e-06,1.39450952684,-1.94367944317e-06,0.0499320336488,0.049932602859,-1.25685831316e-05,-0.00100366915082,-0.000230498058196,-0.00016155151865,0.000497816276614,0.00696175103538,0.000721031692393,0.00697118294026,-0.000693803471987,0.087904469322,6.96096147752e-05,-0.10565372113,-7.30532351828e-05,-0.00881258166189,-0.00884902757372,0.0,0.0,0.0,-1.65390872056,0.00100330313007,-0.0964287091008,-0.346417919695,-31.8782318337,-0.0683548738879,-18.8544849349,-0.401437168546,0.304156379708,-0.0158487701364,10.0005692102,9.9994307898
15404000000,1523,15398000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751292064573,-0.149051027687,-6.38385273668e-07,0.00663807320475,-0.000497962658232,0.00240904627099,6.21435928672e-06,-1.20616321563,-4.66924152409e-06,1.37212019888,4.25459867337e-07,1.39348544762,-4.67429627449e-07,0.0499318978397,0.0499327385888,0.000476470192398,0.000153358220756,0.000210166989725,0.000500548389547,0.000296748877107,-0.00449969662968,-0.000278646294882,0.00740384753627,0.00035787030093,0.0854032539755,-7.72176067311e-05,-0.102999430899,-5.18255596218e-05,-0.0088348341367,-0.00882677692501,0.0,0.0,0.0,-1.67211180909,0.00139835287872,-0.0587722982407,0.00850990744502,-32.1575687875,-0.0868233372314,-18.1341946435,-0.366929910465,-0.141805282515,-0.0150271763459,10.0008407491,9.9991592509
15444000000,1524,15408000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751227721399,-0.149057816506,-6.48797170152e-08,0.00663759814097,-0.00049255173541,0.00244617376381,1.9434934817e-06,-1.2061153878,8.19500421301e-07,1.3729881568,-5.77382974321e-07,1.39246823421,-1.82687070804e-06,0.0499319944352,0.0499326419316,-0.000443432198356,-0.000264675714054,0.00011622927044,0.000129404838372,0.00017282597381,-0.00237488292781,-0.000637920318663,0.00590773004511,0.000657910704789,0.0861077334219,-0.00010302015369,-0.102210761164,-0.000109614656363,-0.00884187825304,-0.00881973179987,0.0,0.0,0.0,-1.66264276617,0.00162455499402,-0.0662605641307,0.124678337237,-31.5108392767,-0.0917307058106,-18.4072369682,-0.360832440478,-0.290673378313,0.0190076650996,10.0006474964,9.9993525036
15444000000,1525,15418000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751184776568,-0.1490568642,-3.09591115854e-09,0.00663362978288,-0.000490591839378,0.00247925259348,3.41414271166e-06,-1.20603637991,2.15790974512e-06,1.37384365364,-1.36563900544e-06,1.3914311206,2.9077329442e-06,0.0499321371591,0.0499324991715,-0.000546455880707,-0.000221518956464,3.9596878887e-05,-0.00018080705411,4.24253124329e-05,0.00143373188437,-0.000408121787759,0.00707694711045,0.000812837573898,0.0860930714853,-0.00028514102238,-0.103499818984,0.000478563026337,-0.00884526368202,-0.00881634371643,0.0,0.0,0.0,-1.65388765636,0.00187751673265,-0.0786787734575,0.0432097518197,-31.9670246386,-0.0944577101876,-18.5111258622,-0.312319568295,0.0301519895976,-0.101642965227,10.0003620124,9.99963798756
15444000000,1526,15428000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751258240358,-0.149061769452,-3.82972182633e-06,0.00663194981779,-0.000490246026462,0.00254238982584,1.5806114515e-06,-1.20596766245,9.70592734451e-06,1.37470719723,-3.20103383977e-06,1.39039130762,6.04967304518e-06,0.0499322105717,0.0499324257142,0.000322220832701,-0.000390989987776,1.93124661735e-05,0.000173947819882,-0.00010231745155,0.00782858016487,-0.000806757704538,0.0073765014241,0.00170802425635,0.086832956162,-0.000543496151589,-0.104796146561,0.000727619062955,-0.00884830211024,-0.00881330488162,0.0,0.0,0.0,-1.66281486517,0.00216561900895,-0.0997574352697,0.279658282779,-32.0977048726,-0.120432694827,-18.8393949304,-0.207112349502,0.398021735178,-0.184543719436,10.0002151424,9.99978485759
15444000000,1527,15438000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751201415998,-0.149055729678,-4.07523840789e-07,0.00663862043818,-0.000490400121307,0.00245595041794,3.22653602769e-06,-1.20589608117,1.35033059756e-06,1.37553772904,6.02386668547e-07,1.38939303467,-6.40633413873e-07,0.0499324001493,0.049932236073,-0.000383171146581,-0.000246206098944,0.000202029219542,0.000462606913329,-4.49329305234e-05,0.000784883927999,-0.000478136050262,0.00661487486417,0.000758861600333,0.0849578532614,-0.000207026744162,-0.101535773738,0.000105457173814,-0.00883243730895,-0.00882917048177,0.0,0.0,0.0,-1.67127122286,0.00205146634627,-0.0760331643221,0.0870251552902,-31.8864079406,-0.0973210369305,-18.3738060601,-0.336716873875,-0.143490421237,-0.0411329050734,9.99983592363,10.0001640764
15482000000,1528,15448000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751153352209,-0.149061609877,-4.03315679725e-08,0.00663660273714,-0.000488552550154,0.00243107618662,5.03252820483e-06,-1.20584025459,6.30915463873e-07,1.37638316083,-3.90373529946e-07,1.38839292186,5.24794871559e-07,0.0499322222953,0.0499324138672,-0.000674847753401,-0.000780298346928,9.83352625183e-05,2.70142298935e-05,-0.000127729151521,-0.00337780014126,-0.000322381476606,0.00619260881828,0.000538155819393,0.0844377345867,-0.000184139847343,-0.100554318406,0.000123728756311,-0.00884551019412,-0.00881609857919,0.0,0.0,0.0,-1.65983108148,0.00220966850366,-0.0627988851747,0.0197739454488,-31.6713797628,-0.0932484565138,-18.2774955016,-0.33435252739,-0.343633351106,-0.0411569023094,10.0001915719,9.99980842813
15482000000,1529,15458000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751161762148,-0.149060262464,-1.00443627099e-09,0.00663322153475,-0.000493622879029,0.0024655063548,4.38234495714e-06,-1.20576393763,-1.00980709661e-06,1.37723102852,1.08271872801e-06,1.38736604606,-2.51646663951e-06,0.0499323759808,0.0499322601278,-0.000525360610494,-0.000610140705719,3.40087100736e-05,-0.000171689520347,-0.00047860526139,-0.000202586699966,-0.000325709192666,0.00705637785116,0.000418394142959,0.0847547306185,-8.79059359076e-05,-0.102046401284,-5.8429955285e-05,-0.00883387372551,-0.00882773468243,0.0,0.0,0.0,-1.65401327123,0.0029317020389,-0.0733574305441,0.0196585759189,-32.032097344,-0.0891764169202,-18.4815699366,-0.376939515288,0.0300211684192,0.00539339587577,9.999884147,10.000115853
15482000000,1530,15468000000,,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint,0.0751312476489,-0.149053970916,-3.05921291911e-06,0.00663320788312,-0.000494432436729,0.00252956464067,2.10825702585e-06,-1.20569452691,1.19495192399e-05,1.37808016534,-4.34534223448e-06,1.38634141556,7.7208576954e-06,0.0499322047595,0.0499324313168,0.000794103868399,4.91592899418e-05,9.18707785718e-05,0.000299189293943,-0.000289983827095,0.00565670709122,-0.000672053302708,0.00749982133918,0.00175381931421,0.0852750975272,-0.000662625361055,-0.10325496365,0.00101561646189,-0.00885221551815,-0.00880939081869,0.0,0.0,0.0,-1.66616410474,0.0025576974011,-0.0928570604938,0.204836095909,-32.2277311932,-0.120892891169,-18.7377518275,-0.181453910276,0.382479165867,-0.231170299142,10.0002265573,9.99977344274
